timestamp,temperature_c,occupancy_flag,is_weekend,is_grid_stress_window,voltage_v,current_a,active_power_kw,reactive_power_kvar,power_factor,kwh_interval,monthly_cum_kwh,energy_charge_running_inr,fixed_charge_for_month_inr,duty_running_inr,gt_hvac_kw,gt_hvac_aging_factor,gt_lighting_kw,gt_fridge_kw,gt_water_heater_kw,gt_plug_loads_kw,anomaly_flag,waste_event_flag,anomaly_type,addon_thd_percent,addon_current_leakage_ma,addon_neutral_ground_v,addon_voltage_fault_v_delta,addon_fault_flag,addon_fault_type
2026-03-14 15:00:00,32.41,1,1,0,228.67,15.74,3.359,1.295,0.933,0.8398,457.35,3773.1,230,377.31,2.934,1.05,0.051,0.02,0.0,0.354,0,0,Normal,3.14,1.95,0.43,0.0,0,None
2026-03-14 15:15:00,33.62,1,1,0,227.62,18.45,3.994,1.296,0.951,0.9985,458.34,3781.34,230,378.13,3.473,1.05,0.044,0.115,0.0,0.362,0,0,Normal,3.69,3.43,0.22,0.0,0,None
2026-03-14 15:30:00,33.21,1,1,0,225.83,18.05,3.826,1.407,0.939,0.9565,459.3,3789.23,230,378.92,3.266,1.05,0.039,0.117,0.0,0.404,0,0,Normal,3.77,2.16,0.88,0.0,0,None
2026-03-14 15:45:00,34.2,1,1,0,225.61,18.47,3.986,1.217,0.956,0.9965,460.3,3797.45,230,379.75,3.604,1.05,0.064,0.02,0.0,0.298,0,0,Normal,4.33,1.85,0.33,0.0,0,None
2026-03-14 16:00:00,32.86,1,1,0,226.09,16.51,3.561,1.12,0.954,0.8902,461.19,3804.8,230,380.48,3.07,1.05,0.051,0.02,0.0,0.42,0,0,Normal,3.94,2.08,0.75,0.0,0,None
2026-03-14 16:15:00,33.4,1,1,0,226.69,17.56,3.702,1.46,0.93,0.9255,462.11,3812.43,230,381.24,3.294,1.05,0.033,0.02,0.0,0.355,0,0,Normal,2.55,2.6,0.73,0.0,0,None
2026-03-14 16:30:00,33.48,1,1,0,225.0,19.5,3.907,1.996,0.89,0.9768,463.09,3820.49,230,382.05,3.395,1.05,0.041,0.02,0.0,0.451,0,0,Normal,3.58,2.17,0.72,0.0,0,None
2026-03-14 16:45:00,34.11,1,1,0,225.7,20.08,4.274,1.505,0.943,1.0685,464.16,3829.31,230,382.93,3.654,1.05,0.04,0.12,0.0,0.46,0,0,Normal,4.12,1.84,0.37,0.0,0,None
2026-03-14 17:00:00,32.14,1,1,0,226.86,16.07,3.268,1.618,0.896,0.817,464.98,3836.05,230,383.6,2.766,1.05,0.057,0.12,0.0,0.325,0,0,Normal,2.88,3.43,0.67,0.0,0,None
2026-03-14 17:15:00,32.43,1,1,0,225.09,16.06,3.309,1.458,0.915,0.8272,465.8,3842.87,230,384.29,2.823,1.05,0.056,0.02,0.0,0.41,0,0,Normal,3.32,2.3,1.0,0.0,0,None
2026-03-14 17:30:00,31.5,1,1,0,227.16,13.95,2.955,1.142,0.933,0.7388,466.54,3848.97,230,384.9,2.53,1.05,0.052,0.02,0.0,0.353,0,0,Normal,2.2,3.68,0.52,0.0,0,None
2026-03-14 17:45:00,32.84,1,1,0,226.03,17.64,3.519,1.874,0.883,0.8798,467.42,3856.23,230,385.62,3.005,1.05,0.048,0.02,0.0,0.446,0,0,Normal,3.54,1.29,0.61,0.0,0,None
2026-03-14 18:00:00,30.62,1,1,1,225.67,13.87,2.915,1.141,0.931,0.7288,468.15,3862.24,230,386.22,2.094,1.05,0.342,0.02,0.0,0.459,0,0,Normal,2.38,1.72,0.94,0.0,0,None
2026-03-14 18:15:00,30.72,1,1,1,226.98,14.68,2.977,1.498,0.893,0.7442,468.89,3868.38,230,386.84,2.201,1.05,0.342,0.118,0.0,0.316,0,0,Normal,4.07,3.91,0.38,0.0,0,None
2026-03-14 18:30:00,30.99,1,1,1,225.33,15.29,3.055,1.593,0.887,0.7637,469.66,3874.68,230,387.47,2.319,1.051,0.348,0.116,0.0,0.272,0,0,Normal,3.35,2.41,0.5,0.0,0,None
2026-03-14 18:45:00,30.22,1,1,1,225.16,12.14,2.549,0.985,0.933,0.6373,470.3,3879.94,230,387.99,1.943,1.051,0.354,0.02,0.0,0.232,0,0,Normal,2.79,1.23,0.5,0.0,0,None
2026-03-14 19:00:00,29.67,1,1,1,227.4,21.55,4.413,2.131,0.9,1.1032,471.4,3889.04,230,388.9,1.752,1.051,0.349,0.02,1.811,0.481,0,0,Normal,2.92,3.57,0.31,0.0,0,None
2026-03-14 19:15:00,30.04,1,1,1,225.37,20.34,4.381,1.352,0.956,1.0952,472.49,3898.07,230,389.81,1.925,1.051,0.351,0.02,1.699,0.386,0,0,Normal,2.19,1.6,0.63,0.0,0,None
2026-03-14 19:30:00,29.7,1,1,1,227.3,21.39,4.499,1.846,0.925,1.1248,473.62,3907.35,230,390.74,1.856,1.051,0.343,0.02,1.885,0.395,0,0,Normal,2.1,3.72,0.54,0.0,0,None
2026-03-14 19:45:00,28.76,1,1,1,227.45,17.54,3.518,1.881,0.882,0.8795,474.5,3914.61,230,391.46,1.408,1.051,0.355,0.121,1.24,0.394,0,0,Normal,2.35,3.69,0.58,0.0,0,None
2026-03-14 20:00:00,27.94,1,1,1,228.28,15.94,3.376,1.357,0.928,0.844,475.34,3921.57,230,392.16,0.986,1.051,0.358,0.116,1.426,0.49,0,0,Normal,2.29,1.79,0.51,0.0,0,None
2026-03-14 20:15:00,28.37,1,1,1,227.11,16.42,3.404,1.522,0.913,0.851,476.19,3928.59,230,392.86,1.181,1.051,0.335,0.02,1.465,0.403,0,0,Normal,4.21,1.44,0.52,0.0,0,None
2026-03-14 20:30:00,27.06,1,1,1,225.17,15.76,3.353,1.163,0.945,0.8382,477.03,3935.51,230,393.55,0.671,1.051,0.355,0.02,1.891,0.416,0,0,Normal,3.31,1.86,0.71,0.0,0,None
2026-03-14 20:45:00,27.46,1,1,1,228.48,15.6,3.137,1.691,0.88,0.7842,477.82,3941.98,230,394.2,0.866,1.051,0.357,0.02,1.451,0.443,0,0,Normal,2.78,1.31,0.83,0.0,0,None
2026-03-14 21:00:00,26.89,1,1,1,226.42,14.59,3.167,0.937,0.959,0.7917,478.61,3948.51,230,394.85,0.582,1.051,0.33,0.02,1.807,0.428,0,0,Normal,2.72,2.88,0.69,0.0,0,None
2026-03-14 21:15:00,26.58,1,1,1,227.68,12.92,2.738,1.074,0.931,0.6845,479.29,3954.16,230,395.42,0.447,1.051,0.333,0.121,1.467,0.37,0,0,Normal,2.11,1.71,0.66,0.0,0,None
2026-03-14 21:30:00,26.65,1,1,1,229.13,13.57,2.865,1.207,0.922,0.7163,480.01,3960.07,230,396.01,0.558,1.051,0.357,0.121,1.481,0.348,0,0,Normal,3.52,3.56,0.54,0.0,0,None
2026-03-14 21:45:00,27.38,1,1,1,230.61,15.56,3.194,1.634,0.89,0.7985,480.81,3966.65,230,396.67,0.791,1.051,0.353,0.02,1.758,0.272,0,0,Normal,3.93,3.9,0.75,0.0,0,None
2026-03-14 22:00:00,25.23,1,1,1,227.98,3.61,0.733,0.374,0.891,0.1832,480.99,3968.17,230,396.82,0.0,1.051,0.357,0.02,0.0,0.356,0,0,Normal,4.48,1.64,0.99,0.0,0,None
2026-03-14 22:15:00,25.33,1,1,1,227.77,4.25,0.866,0.431,0.895,0.2165,481.21,3969.95,230,397.0,0.072,1.051,0.354,0.02,0.0,0.42,0,0,Normal,3.28,1.16,0.77,0.0,0,None
2026-03-14 22:30:00,26.36,1,1,1,230.94,5.4,1.161,0.454,0.931,0.2902,481.5,3972.35,230,397.23,0.343,1.051,0.343,0.02,0.0,0.455,0,0,Normal,2.2,3.15,0.99,0.0,0,None
2026-03-14 22:45:00,24.89,1,1,1,227.31,3.67,0.775,0.309,0.929,0.1937,481.69,3973.94,230,397.39,0.0,1.051,0.344,0.12,0.0,0.311,0,0,Normal,2.98,2.87,1.0,0.0,0,None
2026-03-14 23:00:00,23.36,1,1,1,228.26,3.72,0.8,0.282,0.943,0.2,481.89,3975.59,230,397.56,0.0,1.051,0.336,0.12,0.0,0.344,0,0,Normal,4.45,3.73,0.53,0.0,0,None
2026-03-14 23:15:00,23.97,1,1,1,228.74,3.04,0.64,0.273,0.92,0.16,482.05,3976.91,230,397.69,0.0,1.051,0.351,0.02,0.0,0.269,0,0,Normal,2.6,3.55,0.38,0.0,0,None
2026-03-14 23:30:00,23.98,1,1,1,231.18,3.22,0.695,0.267,0.933,0.1738,482.22,3978.35,230,397.83,0.0,1.051,0.348,0.02,0.0,0.327,0,0,Normal,2.47,2.29,0.25,0.0,0,None
2026-03-14 23:45:00,23.49,1,1,1,229.37,3.04,0.654,0.243,0.938,0.1635,482.39,3979.7,230,397.97,0.0,1.051,0.364,0.02,0.0,0.27,0,0,Normal,4.22,1.18,0.93,0.0,0,None
2026-03-15 00:00:00,22.29,1,1,0,230.39,3.2,0.705,0.218,0.955,0.1763,482.56,3981.15,230,398.12,0.0,1.051,0.336,0.02,0.0,0.349,0,0,Normal,4.22,3.84,0.34,0.0,0,None
2026-03-15 00:15:00,23.96,1,1,0,232.43,4.17,0.878,0.413,0.905,0.2195,482.78,3982.96,230,398.3,0.0,1.051,0.355,0.127,0.0,0.396,0,0,Normal,2.9,1.87,0.58,0.0,0,None
2026-03-15 00:30:00,22.97,1,1,0,231.9,3.47,0.744,0.307,0.925,0.186,482.97,3984.5,230,398.45,0.0,1.051,0.361,0.127,0.0,0.256,0,0,Normal,4.4,2.32,0.68,0.0,0,None
2026-03-15 00:45:00,22.44,1,1,0,231.11,4.04,0.867,0.347,0.928,0.2168,483.19,3986.28,230,398.63,0.0,1.051,0.345,0.02,0.0,0.502,0,0,Normal,3.78,4.0,0.64,0.0,0,None
2026-03-15 01:00:00,22.66,1,1,0,229.89,3.92,0.856,0.279,0.951,0.214,483.4,3988.05,230,398.8,0.0,1.051,0.346,0.02,0.0,0.49,0,0,Normal,3.52,3.43,0.7,0.0,0,None
2026-03-15 01:15:00,22.15,1,1,0,230.57,3.24,0.701,0.259,0.938,0.1753,483.58,3989.5,230,398.95,0.0,1.052,0.341,0.02,0.0,0.34,0,0,Normal,3.67,1.73,0.27,0.0,0,None
2026-03-15 01:30:00,22.08,1,1,0,230.54,3.9,0.83,0.345,0.923,0.2075,483.78,3991.21,230,399.12,0.0,1.052,0.341,0.02,0.0,0.469,0,0,Normal,2.16,2.81,0.49,0.0,0,None
2026-03-15 01:45:00,22.49,1,1,0,230.12,3.48,0.705,0.381,0.88,0.1762,483.96,3992.66,230,399.27,0.0,1.052,0.352,0.123,0.0,0.23,0,0,Normal,4.31,3.9,0.2,0.0,0,None
2026-03-15 02:00:00,21.35,1,1,0,233.42,3.6,0.754,0.372,0.897,0.1885,484.15,3994.22,230,399.42,0.0,1.052,0.323,0.121,0.0,0.31,0,0,Normal,2.78,3.47,0.39,0.0,0,None
2026-03-15 02:15:00,22.18,1,1,0,232.08,2.91,0.601,0.311,0.888,0.1502,484.3,3995.46,230,399.55,0.0,1.052,0.332,0.02,0.0,0.249,0,0,Normal,3.09,1.34,0.71,0.0,0,None
2026-03-15 02:30:00,22.96,1,1,0,232.38,3.89,0.841,0.333,0.93,0.2102,484.51,3997.19,230,399.72,0.0,1.052,0.371,0.02,0.0,0.45,0,0,Normal,3.33,2.2,0.33,0.0,0,None
2026-03-15 02:45:00,22.23,1,1,0,233.86,3.74,0.786,0.386,0.898,0.1965,484.7,3998.81,230,399.88,0.0,1.052,0.341,0.02,0.0,0.425,0,0,Normal,2.65,1.96,0.74,0.0,0,None
2026-03-15 03:00:00,22.02,1,1,0,230.87,4.0,0.881,0.275,0.955,0.2202,484.92,4000.63,230,400.06,0.0,1.052,0.341,0.02,0.0,0.52,0,0,Normal,2.42,1.22,0.68,0.0,0,None
2026-03-15 03:15:00,21.95,1,1,0,231.34,3.57,0.753,0.337,0.913,0.1882,485.11,4002.18,230,400.22,0.0,1.052,0.339,0.132,0.0,0.282,0,0,Normal,4.1,3.45,0.95,0.0,0,None
2026-03-15 03:30:00,22.0,1,1,0,234.5,4.33,0.932,0.402,0.918,0.233,485.35,4004.1,230,400.41,0.0,1.052,0.361,0.123,0.0,0.448,0,0,Normal,3.87,1.61,0.99,0.0,0,None
2026-03-15 03:45:00,22.08,1,1,0,232.44,3.98,0.819,0.432,0.884,0.2047,485.55,4005.79,230,400.58,0.0,1.052,0.347,0.02,0.0,0.452,0,0,Normal,4.3,2.29,0.34,0.0,0,None
2026-03-15 04:00:00,22.61,1,1,0,232.87,3.7,0.76,0.406,0.882,0.19,485.74,4007.36,230,400.74,0.0,1.052,0.36,0.02,0.0,0.38,0,0,Normal,2.69,2.89,0.77,0.0,0,None
2026-03-15 04:15:00,23.26,1,1,0,232.55,4.02,0.836,0.418,0.894,0.209,485.95,4009.09,230,400.91,0.0,1.052,0.362,0.02,0.0,0.454,0,0,Normal,4.41,1.34,0.43,0.0,0,None
2026-03-15 04:30:00,21.94,1,1,0,232.75,3.63,0.762,0.366,0.901,0.1905,486.14,4010.66,230,401.07,0.0,1.052,0.328,0.02,0.0,0.414,0,0,Normal,3.92,2.17,0.88,0.0,0,None
2026-03-15 04:45:00,23.23,1,1,0,233.32,3.95,0.84,0.378,0.912,0.21,486.35,4012.39,230,401.24,0.0,1.052,0.351,0.114,0.0,0.375,0,0,Normal,3.91,2.81,0.26,0.0,0,None
2026-03-15 05:00:00,23.57,1,1,0,232.35,3.17,0.684,0.272,0.929,0.171,486.52,4013.8,230,401.38,0.0,1.052,0.346,0.126,0.0,0.212,0,0,Normal,3.81,3.07,0.25,0.0,0,None
2026-03-15 05:15:00,23.95,1,1,0,230.67,3.52,0.766,0.269,0.944,0.1915,486.71,4015.38,230,401.54,0.0,1.052,0.341,0.02,0.0,0.405,0,0,Normal,2.22,3.38,0.27,0.0,0,None
2026-03-15 05:30:00,23.19,1,1,0,235.83,3.59,0.776,0.34,0.916,0.194,486.91,4016.98,230,401.7,0.0,1.052,0.352,0.02,0.0,0.404,0,0,Normal,4.11,1.33,0.95,0.0,0,None
2026-03-15 05:45:00,24.42,1,1,0,233.06,3.04,0.631,0.323,0.89,0.1578,487.06,4018.28,230,401.83,0.0,1.052,0.349,0.02,0.0,0.262,0,0,Normal,2.54,3.18,0.59,0.0,0,None
2026-03-15 06:00:00,25.62,1,1,0,235.12,11.61,2.532,1.019,0.928,0.633,487.7,4023.5,230,402.35,0.016,1.052,0.355,0.02,1.798,0.343,0,0,Normal,3.1,3.16,0.82,0.0,0,None
2026-03-15 06:15:00,25.48,1,1,0,234.52,9.96,2.153,0.903,0.922,0.5382,488.24,4027.94,230,402.79,0.0,1.052,0.329,0.112,1.462,0.25,0,0,Normal,3.39,2.9,0.41,0.0,0,None
2026-03-15 06:30:00,24.24,1,1,0,234.27,13.06,2.703,1.436,0.883,0.6758,488.91,4033.52,230,403.35,0.0,1.052,0.353,0.129,1.866,0.355,0,0,Normal,4.4,3.12,0.35,0.0,0,None
2026-03-15 06:45:00,25.41,1,1,0,234.75,9.61,2.056,0.929,0.911,0.514,489.43,4037.76,230,403.78,0.009,1.052,0.358,0.02,1.402,0.267,0,0,Normal,2.0,1.08,0.52,0.0,0,None
2026-03-15 07:00:00,26.65,1,1,0,233.87,10.33,2.296,0.75,0.951,0.574,490.0,4042.5,230,404.25,0.478,1.052,0.05,0.02,1.454,0.294,0,0,Normal,2.25,3.8,0.99,0.0,0,None
2026-03-15 07:15:00,25.64,1,1,0,232.88,11.55,2.417,1.18,0.899,0.6042,490.6,4047.48,230,404.75,0.0,1.052,0.04,0.02,1.936,0.421,0,0,Normal,3.3,2.51,0.43,0.0,0,None
2026-03-15 07:30:00,26.43,1,1,0,233.07,9.24,2.063,0.617,0.958,0.5158,491.12,4051.74,230,405.17,0.382,1.052,0.051,0.02,1.232,0.378,0,0,Normal,2.61,2.58,0.86,0.0,0,None
2026-03-15 07:45:00,26.63,1,1,0,234.55,14.51,2.998,1.61,0.881,0.7495,491.87,4057.92,230,405.79,0.475,1.053,0.056,0.12,1.944,0.403,0,0,Normal,4.12,3.66,0.65,0.0,0,None
2026-03-15 08:00:00,28.28,1,1,0,231.9,15.57,3.46,1.032,0.958,0.865,492.73,4065.06,230,406.51,1.195,1.053,0.064,0.118,1.611,0.472,0,0,Normal,3.88,3.97,0.54,0.0,0,None
2026-03-15 08:15:00,28.09,1,1,0,229.58,15.19,3.288,1.162,0.943,0.822,493.56,4071.84,230,407.18,0.995,1.053,0.04,0.02,1.862,0.371,0,0,Normal,3.63,3.03,0.97,0.0,0,None
2026-03-15 08:30:00,28.15,1,1,0,236.43,15.56,3.392,1.424,0.922,0.848,494.4,4078.83,230,407.88,1.153,1.053,0.048,0.02,1.809,0.362,0,0,Normal,4.37,3.95,0.55,0.0,0,None
2026-03-15 08:45:00,28.74,1,1,0,231.98,15.47,3.201,1.623,0.892,0.8002,495.2,4085.44,230,408.54,1.349,1.053,0.048,0.02,1.494,0.29,0,0,Normal,4.14,3.94,0.67,0.0,0,None
2026-03-15 09:00:00,30.17,1,1,0,234.58,10.85,2.361,0.951,0.928,0.5902,495.79,4090.3,230,409.03,2.018,1.053,0.045,0.02,0.0,0.278,0,0,Normal,3.57,3.81,0.52,0.0,0,None
2026-03-15 09:15:00,28.12,1,1,0,232.52,7.71,1.583,0.842,0.883,0.3957,496.19,4093.57,230,409.36,1.132,1.053,0.045,0.124,0.0,0.282,0,0,Normal,2.25,1.06,0.43,0.0,0,None
2026-03-15 09:30:00,29.39,1,1,0,231.28,10.5,2.17,1.093,0.893,0.5425,496.73,4098.05,230,409.8,1.584,1.053,0.056,0.123,0.0,0.407,0,0,Normal,2.35,3.51,0.85,0.0,0,None
2026-03-15 09:45:00,29.47,1,1,0,230.38,9.6,2.051,0.829,0.927,0.5128,497.25,4102.28,230,410.23,1.671,1.053,0.069,0.02,0.0,0.291,0,0,Normal,3.45,2.43,0.64,0.0,0,None
2026-03-15 10:00:00,30.12,1,1,0,231.84,10.59,2.301,0.856,0.937,0.5752,497.82,4107.02,230,410.7,1.92,1.053,0.043,0.02,0.0,0.318,0,0,Normal,2.13,1.56,0.32,0.0,0,None
2026-03-15 10:15:00,31.05,1,1,0,232.48,12.72,2.762,1.056,0.934,0.6905,498.51,4112.72,230,411.27,2.347,1.053,0.051,0.02,0.0,0.344,0,0,Normal,4.36,1.55,0.4,0.0,0,None
2026-03-15 10:30:00,31.62,1,1,0,230.4,13.53,2.875,1.206,0.922,0.7187,499.23,4118.65,230,411.86,2.534,1.053,0.05,0.02,0.0,0.271,0,0,Normal,4.12,1.72,0.36,0.0,0,None
2026-03-15 10:45:00,30.46,1,1,0,231.48,12.99,2.683,1.355,0.893,0.6708,499.9,4124.18,230,412.42,2.064,1.053,0.047,0.124,0.0,0.448,0,0,Normal,2.74,1.99,0.6,0.0,0,None
2026-03-15 11:00:00,32.41,0,1,0,233.2,1.75,0.371,0.169,0.91,0.0928,499.99,4124.95,230,412.49,0.0,1.053,0.031,0.123,0.0,0.217,0,0,Normal,4.23,3.09,0.91,0.0,0,None
2026-03-15 11:15:00,31.78,0,1,0,231.25,0.73,0.163,0.048,0.96,0.0407,500.03,4600.32,260,460.03,0.0,1.053,0.038,0.02,0.0,0.105,0,0,Normal,3.55,1.24,0.52,0.0,0,None
2026-03-15 11:30:00,31.91,0,1,0,231.04,1.34,0.273,0.144,0.884,0.0682,500.1,4600.94,260,460.09,0.0,1.053,0.048,0.02,0.0,0.205,0,0,Normal,3.33,2.85,0.25,0.0,0,None
2026-03-15 11:45:00,32.98,0,1,0,229.9,1.26,0.269,0.106,0.93,0.0672,500.17,4601.56,260,460.16,0.0,1.053,0.057,0.02,0.0,0.192,0,0,Normal,3.48,1.67,0.6,0.0,0,None
2026-03-15 12:00:00,32.92,0,1,0,230.67,0.86,0.174,0.094,0.881,0.0435,500.21,4601.96,260,460.2,0.0,1.053,0.058,0.02,0.0,0.096,0,0,Normal,4.45,2.58,0.87,0.0,0,None
2026-03-15 12:15:00,33.43,0,1,0,231.12,1.8,0.381,0.165,0.917,0.0952,500.31,4602.84,260,460.28,0.0,1.053,0.045,0.128,0.0,0.208,0,0,Normal,3.28,3.01,0.68,0.0,0,None
2026-03-15 12:30:00,32.26,0,1,0,229.17,1.89,0.391,0.184,0.905,0.0978,500.41,4603.74,260,460.37,0.0,1.053,0.072,0.116,0.0,0.203,0,0,Normal,2.05,1.58,0.67,0.0,0,None
2026-03-15 12:45:00,34.13,0,1,0,229.4,0.73,0.149,0.078,0.887,0.0373,500.44,4604.08,260,460.41,0.0,1.053,0.044,0.02,0.0,0.085,0,0,Normal,3.17,2.67,0.64,0.0,0,None
2026-03-15 13:00:00,34.1,0,1,0,230.51,0.81,0.175,0.068,0.932,0.0438,500.49,4604.48,260,460.45,0.0,1.053,0.058,0.02,0.0,0.097,0,0,Normal,2.4,2.94,0.95,0.0,0,None
2026-03-15 13:15:00,33.7,0,1,0,228.63,1.06,0.225,0.089,0.93,0.0562,500.54,4605.0,260,460.5,0.0,1.053,0.041,0.02,0.0,0.164,0,0,Normal,4.17,1.08,0.53,0.0,0,None
2026-03-15 13:30:00,34.08,0,1,0,227.68,1.39,0.301,0.101,0.948,0.0753,500.62,4605.69,260,460.57,0.0,1.053,0.05,0.02,0.0,0.231,0,0,Normal,4.16,3.33,0.24,0.0,0,None
2026-03-15 13:45:00,33.09,0,1,0,229.08,1.74,0.373,0.138,0.938,0.0932,500.71,4606.55,260,460.66,0.0,1.053,0.044,0.121,0.0,0.208,0,0,Normal,2.03,1.73,0.77,0.0,0,None
2026-03-15 14:00:00,34.59,0,1,0,227.84,1.6,0.345,0.117,0.947,0.0862,500.8,4607.34,260,460.73,0.0,1.053,0.058,0.113,0.0,0.174,0,0,Normal,3.65,2.14,0.21,0.0,0,None
2026-03-15 14:15:00,33.84,0,1,0,229.13,1.04,0.217,0.096,0.914,0.0542,500.85,4607.84,260,460.78,0.0,1.054,0.054,0.02,0.0,0.143,0,0,Normal,2.69,2.92,0.33,0.0,0,None
2026-03-15 14:30:00,33.9,0,1,0,226.32,0.88,0.175,0.093,0.883,0.0438,500.9,4608.25,260,460.82,0.0,1.054,0.046,0.02,0.0,0.109,0,0,Normal,4.4,2.31,0.51,0.0,0,None
2026-03-15 14:45:00,33.75,0,1,0,227.37,0.8,0.166,0.074,0.913,0.0415,500.94,4608.63,260,460.86,0.0,1.054,0.064,0.02,0.0,0.082,0,0,Normal,2.45,1.58,0.87,0.0,0,None
2026-03-15 15:00:00,33.51,1,1,0,226.72,19.26,3.854,2.052,0.883,0.9635,501.9,4617.49,260,461.75,3.376,1.054,0.055,0.02,0.0,0.403,0,0,Normal,2.43,1.46,0.3,0.0,0,None
2026-03-15 15:15:00,34.14,1,1,0,226.99,19.51,4.153,1.536,0.938,1.0382,502.94,4627.04,260,462.7,3.6,1.054,0.05,0.121,0.0,0.382,0,0,Normal,4.0,1.27,0.49,0.0,0,None
2026-03-15 15:30:00,33.92,1,1,0,226.72,19.18,4.128,1.367,0.949,1.032,503.97,4636.54,260,463.65,3.58,1.054,0.066,0.123,0.0,0.359,0,0,Normal,4.43,1.64,0.3,0.0,0,None
2026-03-15 15:45:00,34.12,1,1,0,225.02,19.7,4.091,1.706,0.923,1.0228,504.99,4645.95,260,464.59,3.63,1.054,0.047,0.02,0.0,0.394,0,0,Normal,2.93,1.34,0.58,0.0,0,None
2026-03-15 16:00:00,33.19,1,1,0,225.43,18.72,3.778,1.878,0.895,0.9445,505.94,4654.64,260,465.46,3.333,1.054,0.068,0.02,0.0,0.357,0,0,Normal,3.97,1.15,0.49,0.0,0,None
2026-03-15 16:15:00,33.45,1,1,0,227.46,19.61,3.932,2.106,0.881,0.983,506.92,4663.68,260,466.37,3.41,1.054,0.038,0.02,0.0,0.464,0,0,Normal,2.21,3.9,0.99,0.0,0,None
2026-03-15 16:30:00,32.99,1,1,0,226.67,16.91,3.498,1.568,0.913,0.8745,507.8,4671.73,260,467.17,3.161,1.054,0.052,0.02,0.0,0.265,0,0,Normal,3.22,3.4,0.66,0.0,0,None
2026-03-15 16:45:00,34.31,1,1,0,224.12,19.09,4.035,1.426,0.943,1.0088,508.8,4681.01,260,468.1,3.646,1.054,0.061,0.121,0.0,0.207,0,0,Normal,3.91,1.04,0.39,0.0,0,None
2026-03-15 17:00:00,31.46,1,1,0,225.05,13.48,2.868,0.99,0.945,0.717,509.52,4687.6,260,468.76,2.461,1.054,0.038,0.117,0.0,0.252,0,0,Normal,3.58,2.5,1.0,0.0,0,None
2026-03-15 17:15:00,32.87,1,1,0,227.11,17.06,3.684,1.198,0.951,0.921,510.44,4696.08,260,469.61,3.163,1.054,0.062,0.02,0.0,0.439,0,0,Normal,3.57,3.18,0.6,0.0,0,None
2026-03-15 17:30:00,32.93,1,1,0,223.5,18.28,3.679,1.777,0.9,0.9198,511.36,4704.54,260,470.45,3.175,1.054,0.032,0.02,0.0,0.452,0,0,Normal,4.13,2.08,0.82,0.0,0,None
2026-03-15 17:45:00,31.82,1,1,0,227.8,14.19,2.997,1.214,0.927,0.7493,512.11,4711.43,260,471.14,2.605,1.054,0.055,0.02,0.0,0.317,0,0,Normal,2.13,1.62,0.75,0.0,0,None
2026-03-15 18:00:00,32.11,1,1,1,227.61,16.7,3.568,1.312,0.939,0.892,513.0,4719.64,260,471.96,2.79,1.054,0.356,0.02,0.0,0.402,0,0,Normal,2.26,1.79,0.48,0.0,0,None
2026-03-15 18:15:00,31.5,1,1,1,225.04,16.3,3.346,1.505,0.912,0.8365,513.84,4727.33,260,472.73,2.489,1.054,0.355,0.116,0.0,0.386,0,0,Normal,3.81,3.68,0.27,0.0,0,None
2026-03-15 18:30:00,31.49,1,1,1,224.54,15.85,3.338,1.234,0.938,0.8345,514.67,4735.01,260,473.5,2.466,1.054,0.348,0.124,0.0,0.4,0,0,Normal,2.85,1.2,0.33,0.0,0,None
2026-03-15 18:45:00,31.01,1,1,1,225.87,14.11,2.928,1.259,0.919,0.732,515.41,4741.74,260,474.17,2.233,1.054,0.35,0.02,0.0,0.325,0,0,Normal,2.05,2.22,0.31,0.0,0,None
2026-03-15 19:00:00,29.44,1,1,1,223.89,19.98,4.086,1.823,0.913,1.0215,516.43,4751.14,260,475.11,1.654,1.054,0.348,0.02,1.813,0.251,0,0,Normal,2.8,1.66,0.73,0.0,0,None
2026-03-15 19:15:00,29.45,1,1,1,228.08,20.16,4.266,1.714,0.928,1.0665,517.5,4760.95,260,476.1,1.663,1.054,0.333,0.02,1.835,0.415,0,0,Normal,3.45,3.07,0.38,0.0,0,None
2026-03-15 19:30:00,29.75,1,1,1,226.52,19.15,3.879,1.941,0.894,0.9698,518.46,4769.88,260,476.99,1.771,1.054,0.355,0.02,1.397,0.336,0,0,Normal,3.88,2.48,0.91,0.0,0,None
2026-03-15 19:45:00,30.25,1,1,1,226.71,21.86,4.462,2.159,0.9,1.1155,519.58,4780.14,260,478.01,1.937,1.054,0.355,0.119,1.604,0.447,0,0,Normal,2.77,2.3,0.6,0.0,0,None
2026-03-15 20:00:00,28.09,1,1,1,226.68,18.0,3.75,1.611,0.919,0.9375,520.52,4788.76,260,478.88,1.107,1.054,0.35,0.117,1.671,0.505,0,0,Normal,2.59,3.61,0.81,0.0,0,None
2026-03-15 20:15:00,27.54,1,1,1,227.03,14.35,2.943,1.395,0.904,0.7357,521.25,4795.53,260,479.55,0.83,1.054,0.345,0.02,1.275,0.473,0,0,Normal,4.26,3.0,0.71,0.0,0,None
2026-03-15 20:30:00,28.41,1,1,1,228.9,14.77,3.145,1.241,0.93,0.7862,522.04,4802.77,260,480.28,1.263,1.054,0.36,0.02,1.25,0.252,0,0,Normal,2.17,3.31,0.26,0.0,0,None
